client_id,name,age,gender,income,credit_score,income_category,age_group
21614,Kimberly May,19,Female,93125,715,High,Young
81659,Jeffery Johnson,51,Male,119202,510,High,Senior
21859,Robert Robinson,31,Male,54905,427,Medium,Adult
69619,Katherine Todd,46,Male,31223,811,Low,Adult
38285,George Harris,24,Female,129852,727,High,Young
84728,Roy Oliver,59,Female,97682,346,High,Senior
75294,Christopher Ferguson,39,Female,37102,339,Low,Adult
10619,Rachel Barber,44,Female,22104,808,Low,Adult
17627,John Thomas,48,Male,125879,325,High,Adult
74227,Alicia Mckee,66,Female,118535,396,High,Senior
52518,Julie Carpenter,43,Female,108322,520,High,Adult
26560,Carol Holt,58,Female,28940,484,Low,Senior
40683,Kevin Rogers,37,Female,94020,671,High,Adult
84262,Dillon Barnes,46,Male,147616,820,High,Adult
86919,Katie Wright,68,Male,131873,493,High,Senior
30096,David Benjamin,70,Male,33942,524,Low,Senior
6815,Vicki Cervantes,31,Female,55793,498,Medium,Adult
99572,David Lyons,53,Male,91264,437,High,Senior
94509,Denise Taylor,35,Male,110129,627,High,Adult
86724,Michael Jackson,35,Female,121500,616,High,Adult
80108,Joseph Jones,59,Male,128814,755,High,Senior
90014,Mark Wood,39,Male,94482,754,High,Adult
36839,Benjamin Woods,80,Female,139228,682,High,Senior
38039,Curtis Dixon,24,Female,108743,364,High,Young
6373,Pamela Nelson,33,Female,45058,366,Medium,Adult
86700,Dr. Deborah Ryan,50,Female,106063,426,High,Adult
9509,Dawn King,31,Female,54493,659,Medium,Adult
98250,Hannah James,76,Female,141959,323,High,Senior
71983,Tamara Graves,39,Male,116380,730,High,Adult
28404,John Holmes,26,Male,97736,841,High,Adult
92025,Anthony Robertson,19,Male,96753,316,High,Young
31857,Daniel Davidson,44,Female,121855,386,High,Adult
96930,Edwin Nguyen,60,Male,29158,800,Low,Senior
46317,Keith Glass,53,Male,49945,533,Medium,Senior
78861,Alison Pena,51,Female,57710,639,Medium,Senior
94590,Kathy Roberts,68,Male,144909,377,High,Senior
46239,Kathryn Mendoza,80,Male,103683,558,High,Senior
99665,Sean Garcia,37,Male,73547,511,Medium,Adult
3489,Rachel Blair,37,Male,36044,388,Low,Adult
96141,Nancy Dawson,26,Male,74069,523,Medium,Adult
15626,Jason Edwards,28,Female,100041,754,High,Adult
16507,Michael Nelson,48,Male,86953,596,High,Adult
66751,Ashley Jacobs,42,Female,145955,394,High,Adult
66623,Stacey Parker,26,Male,126325,615,High,Adult
30370,Andrew Cruz,54,Female,146960,465,High,Senior
84579,Linda Blackwell,21,Male,26092,663,Low,Young
92181,Jason Reid,51,Female,107163,561,High,Senior
46305,Lisa Potter,52,Male,145743,553,High,Senior
71635,Veronica Fischer MD,76,Female,141055,413,High,Senior
53803,Eric Pierce,40,Female,75305,427,Medium,Adult
54978,David Fisher,52,Female,35585,668,Low,Senior
81039,Dawn Montgomery,38,Male,113247,336,High,Adult
39230,Gregory Cisneros,78,Male,115574,583,High,Senior
2000,Tyler Hale,40,Female,95083,837,High,Adult
14570,Corey Compton,61,Male,58228,723,Medium,Senior
63729,James Harrison,32,Female,46254,439,Medium,Adult
87080,Breanna Washington,77,Female,116095,717,High,Senior
89267,Dr. Heather Martin,62,Female,82989,551,High,Senior
78309,Robert Turner,56,Male,104909,623,High,Senior
35512,Margaret Cowan,57,Male,120575,682,High,Senior
7834,Michael Scott,80,Female,52272,766,Medium,Senior
18347,Stephanie Frank,39,Male,27274,390,Low,Adult
46851,Michael Allen,72,Male,48161,388,Medium,Senior
68863,Frederick Lyons,23,Male,80681,523,High,Young
14131,Michele Jackson,18,Male,102436,303,High,Young
68370,Sandra Bailey,64,Male,135072,512,High,Senior
20903,Bradley Knox,54,Female,23388,684,Low,Senior
37194,Johnny Gonzalez,61,Male,72886,751,Medium,Senior
96234,Christopher Johnson,59,Female,82815,795,High,Senior
24277,Rebecca Adams,49,Female,35209,470,Low,Adult
44009,Samantha Schultz,48,Female,120734,549,High,Adult
61629,Christopher Moore,42,Female,104326,480,High,Adult
20426,Ashley Young,54,Male,82722,333,High,Senior
10807,Jennifer Jenkins,30,Female,28479,421,Low,Adult
96097,Jeffery Walker,78,Male,104325,564,High,Senior
1361,Trevor Wright,45,Female,56085,666,Medium,Adult
14235,Michele Obrien,42,Female,60007,787,Medium,Adult
94827,Ashley Orozco,57,Female,82001,425,High,Senior
89196,Misty Graham,62,Male,37986,581,Low,Senior
64940,Todd Gregory,63,Female,67622,721,Medium,Senior
6082,Amanda Salinas,48,Male,74378,418,Medium,Adult
3461,Timothy Johnson,20,Male,133461,719,High,Young
95958,Gerald Dennis,67,Female,125822,556,High,Senior
86238,Bailey Rangel,55,Female,43071,344,Medium,Senior
81228,Ashley Porter,63,Female,119646,685,High,Senior
86242,Natalie Logan,77,Male,77352,324,Medium,Senior
18041,Samantha Tyler,79,Male,142473,710,High,Senior
3301,Gabrielle Massey,28,Female,128269,738,High,Adult
90020,Jeffrey Olsen,69,Female,86707,461,High,Senior
61054,Brenda Mullins,54,Female,87779,325,High,Senior
18615,Bridget Hamilton,55,Male,99821,438,High,Senior
81654,Jodi Clark,62,Female,55799,353,Medium,Senior
65544,Chelsea Smith,59,Male,123103,802,High,Senior
44203,Monica Sexton,54,Female,39180,562,Low,Senior
69529,Kim Martin,40,Female,112669,619,High,Adult
33061,Leslie Alexander,27,Male,21916,374,Low,Adult
1209,Tami Gonzales,51,Female,63119,662,Medium,Senior
96588,Sara Anthony,70,Female,78131,786,Medium,Senior
33759,Kyle Whitehead,74,Female,143501,322,High,Senior
26064,Thomas Frazier,40,Male,22701,619,Low,Adult
75096,Ian Yu,55,Male,109513,824,High,Senior
91428,Alexander Lee,56,Male,140230,646,High,Senior
93735,Scott Reese,52,Female,146463,638,High,Senior
44980,Lauren Dunlap,79,Male,147245,645,High,Senior
82295,Jeffrey Sandoval,69,Female,63849,457,Medium,Senior
2104,Kimberly Glass,18,Female,22920,831,Low,Young
19057,Suzanne Thomas,79,Male,115662,842,High,Senior
34590,Scott Chang,63,Male,79514,362,Medium,Senior
12412,James Ellis,39,Male,101119,591,High,Adult
51650,Barbara Crosby,63,Male,48089,746,Medium,Senior
16600,Anna Lawrence,22,Female,98727,603,High,Young
40546,Philip Brooks,41,Male,33311,832,Low,Adult
52006,Douglas Rivera,32,Male,86321,576,High,Adult
81952,Mark Moore,49,Male,122400,794,High,Adult
8572,Cathy Huff,58,Male,53353,720,Medium,Senior
36004,Jeremiah Weeks,65,Male,135687,355,High,Senior
66891,Deborah Blake,64,Male,58485,441,Medium,Senior
15517,Anna White,55,Male,102290,568,High,Senior
16505,James Summers,74,Female,34020,321,Low,Senior
21031,Jonathan Vaughan,43,Female,87104,672,High,Adult
91620,Jason Byrd,71,Male,72482,471,Medium,Senior
75149,Devin Williams,48,Female,72101,459,Medium,Adult
60115,Natalie Thomas,51,Male,67889,694,Medium,Senior
9275,Bonnie Smith,58,Male,55101,543,Medium,Senior
17677,Mr. George Brown,43,Female,49317,486,Medium,Adult
1432,Greg Gomez,79,Female,96599,453,High,Senior
14832,Kelly Giles,68,Male,42695,814,Medium,Senior
72204,Megan Cervantes,71,Male,67095,372,Medium,Senior
30554,Jason Villa,65,Female,40078,792,Medium,Senior
6688,Denise Fuller,72,Female,141960,498,High,Senior
70460,Elizabeth Brooks,26,Male,46785,391,Medium,Adult
66793,Marc Santos,67,Male,124922,548,High,Senior
4784,Richard Friedman,51,Female,47267,426,Medium,Senior
50616,Christine Hanson,45,Female,130047,510,High,Adult
56439,Juan Lopez,53,Female,136088,348,High,Senior
28024,Amy Myers,46,Female,129238,722,High,Adult
85458,Lori Owens,50,Male,24358,523,Low,Adult
20387,Christina Vincent,33,Male,91001,409,High,Adult
39818,Adrian Duncan,54,Male,55439,444,Medium,Senior
83843,Kevin Hunter,33,Male,27674,527,Low,Adult
71526,John Smith,58,Female,24935,599,Low,Senior
5336,Eric Price,25,Female,94345,312,High,Young
60378,Michael Lane,65,Male,125870,823,High,Senior
54428,Joseph Lopez,23,Male,141146,469,High,Young
48195,Jimmy Skinner,64,Female,145500,823,High,Senior
30010,Margaret Morris,46,Male,86085,444,High,Adult
22497,Colleen Barber,53,Male,73125,627,Medium,Senior
29626,Jessica Schmidt,71,Male,69045,683,Medium,Senior
44876,Brittany Green,68,Female,111021,513,High,Senior
85059,Kristen Harris,75,Male,51868,475,Medium,Senior
34214,Brandon Brown,41,Female,82690,384,High,Adult
97804,Nichole Gibson,59,Female,32722,548,Low,Senior
69767,David Brown,19,Female,42570,514,Medium,Young
36393,Kevin Flores,48,Male,30568,381,Low,Adult
37189,Diane Ball,35,Female,87530,509,High,Adult
69289,Stephanie Zhang,26,Male,118933,661,High,Adult
96372,Andrea Berry,77,Female,31551,355,Low,Senior
56609,Shawn Nunez,38,Male,132623,301,High,Adult
87633,Kelly Turner,52,Female,85753,540,High,Senior
96912,Kenneth Gonzalez,72,Female,65519,635,Medium,Senior
99106,Robert Hardy,24,Male,139904,759,High,Young
95724,Kenneth Young,31,Female,91828,615,High,Adult
69835,Jay Lewis,46,Male,97773,306,High,Adult
79542,Brandon Murphy,77,Female,43288,330,Medium,Senior
74360,Micheal Drake,29,Male,41820,392,Medium,Adult
58390,Deborah Gonzalez,72,Female,128984,409,High,Senior
30150,Lisa Riley,25,Female,76131,789,Medium,Young
21339,Brian Estrada,54,Male,64933,346,Medium,Senior
72966,Kristin Singleton,50,Male,139708,454,High,Adult
54686,Matthew Molina,44,Female,64763,734,Medium,Adult
66034,Edward Mitchell,70,Male,24359,366,Low,Senior
91006,Hannah Bailey,77,Female,74073,774,Medium,Senior
13738,Donald Floyd,59,Male,29497,549,Low,Senior
78882,Marissa Petty,40,Male,122835,477,High,Adult
26470,Juan Gutierrez,41,Male,84511,635,High,Adult
31509,Sarah Pena,38,Female,96909,472,High,Adult
86945,Jorge Rose,42,Female,143750,526,High,Adult
63436,Margaret Fields,22,Male,87986,499,High,Young
31930,Jeremiah Carter,28,Female,64405,306,Medium,Adult
63621,Scott Frey,57,Female,77977,321,Medium,Senior
55613,Jennifer Livingston,74,Female,72734,638,Medium,Senior
76007,Timothy Mitchell,46,Male,107422,543,High,Adult
39088,Isaac Taylor,54,Female,131953,658,High,Senior
13943,Brenda Humphrey,68,Male,119970,595,High,Senior
80125,George Rodriguez,54,Male,30781,669,Low,Senior
58326,Ernest White,57,Female,48701,553,Medium,Senior
15095,Michael Jackson,44,Male,129226,498,High,Adult
37843,Anthony Mcdowell,54,Female,116612,331,High,Senior
62496,Michelle Jones,56,Female,102727,466,High,Senior
22830,Richard Gutierrez,21,Male,82188,560,High,Young
70066,Dr. Jamie Martin,71,Male,74121,558,Medium,Senior
44718,Stephanie Allen,23,Female,67303,671,Medium,Young
92451,Jordan Mason,34,Male,81971,515,High,Adult
91767,Todd Rush,46,Male,85895,681,High,Adult
46208,Sierra Williams,58,Male,28939,625,Low,Senior
93425,Robert Bartlett,28,Male,102489,346,High,Adult
36771,Brandy Ramirez,69,Male,148253,664,High,Senior
34724,Jennifer Marks,22,Female,126002,449,High,Young
2284,Joseph Thompson,50,Female,68625,645,Medium,Adult
63414,Dustin Davidson,80,Male,94566,606,High,Senior
68422,Melissa Green,42,Male,149986,582,High,Adult
49234,Christopher Kennedy,71,Female,112502,471,High,Senior
65260,Kaitlyn Smith,60,Male,81670,787,High,Senior
52929,David Nelson,44,Male,122273,351,High,Adult
36946,Stacey Stewart,74,Female,121189,651,High,Senior
57876,Roy Carpenter,70,Male,77003,332,Medium,Senior
30797,Kevin Sanchez,48,Male,34031,725,Low,Adult
51178,David Martin,52,Male,29093,554,Low,Senior
77663,Shaun Francis,36,Male,119052,724,High,Adult
75793,Dustin Flynn,80,Male,109939,625,High,Senior
64136,Benjamin Austin,39,Female,114091,619,High,Adult
35783,Catherine Rivera,52,Female,93426,574,High,Senior
68403,Joseph Vega,21,Male,132970,439,High,Young
40695,Kelly Gonzalez,30,Female,58594,308,Medium,Adult
23317,Sean Hernandez,66,Female,85867,512,High,Senior
71672,Jill Krause,48,Female,69639,311,Medium,Adult
12452,Mrs. Sherri Cummings DDS,25,Female,24055,598,Low,Young
37189,Margaret Carter,73,Male,137465,546,High,Senior
27079,Kelly Cochran,67,Male,93413,384,High,Senior
32179,Megan Beck,23,Female,44526,445,Medium,Young
89091,Joel Nelson,40,Female,80918,657,High,Adult
31187,Mark Sanchez,75,Male,102798,358,High,Senior
69703,William Brandt,74,Female,93475,411,High,Senior
82071,Nicholas Gray,63,Female,147714,325,High,Senior
72142,Lauren Contreras,50,Male,119675,760,High,Adult
90909,Jon Simpson,37,Female,39631,472,Low,Adult
12690,Joshua Norman,25,Female,115141,763,High,Young
72915,John Green,58,Female,113727,494,High,Senior
52005,Abigail Reed,19,Female,144361,502,High,Young
92824,Patricia Alvarado,78,Male,68248,395,Medium,Senior
26847,Sergio Bennett,35,Female,139735,310,High,Adult
30206,Taylor Perez,64,Female,38268,529,Low,Senior
16137,Jennifer Stephens,63,Male,88876,575,High,Senior
70414,Ronnie Rodriguez,38,Male,31841,404,Low,Adult
79783,Krystal Sims,67,Male,135948,611,High,Senior
36798,Denise Swanson,45,Female,143075,423,High,Adult
36727,William Howell,69,Female,105114,370,High,Senior
66003,Hector Thompson,36,Female,149408,762,High,Adult
66291,Jennifer Campbell,79,Male,109929,601,High,Senior
33875,Lynn Jones,78,Male,70097,440,Medium,Senior
89506,Keith Ortega,52,Male,98055,384,High,Senior
2243,Renee Wilson DVM,23,Male,50355,522,Medium,Young
83948,Danielle Hunter,58,Female,128846,421,High,Senior
96965,Brian Rose,43,Male,80281,526,High,Adult
15776,James Bradshaw,67,Female,66806,449,Medium,Senior
21873,Mr. Franklin Ortiz,26,Female,105946,430,High,Adult
92684,Joseph Carroll,18,Female,104751,433,High,Young
12342,Jacob Stewart,49,Female,76457,707,Medium,Adult
77247,Mary Armstrong,58,Male,39546,525,Low,Senior
67910,Jesse Sheppard,47,Female,43983,798,Medium,Adult
34973,Jenna Yang,40,Female,58988,801,Medium,Adult
78297,Lisa Jackson,51,Female,122762,415,High,Senior
63555,Valerie Stewart,74,Male,116363,300,High,Senior
71249,James Griffin,61,Female,85706,842,High,Senior
45995,Sara Berger MD,47,Female,54717,717,Medium,Adult
85481,Mark Reeves,19,Female,62662,814,Medium,Young
63576,Jacob Stanton,74,Female,78786,446,Medium,Senior
70159,Bailey Flores,53,Female,137700,314,High,Senior
34771,Wesley Schwartz,45,Male,59226,387,Medium,Adult
71388,Heather Morgan,18,Male,143963,771,High,Young
14455,Alexander Peterson,52,Male,26778,829,Low,Senior
81411,Sally Hill,48,Female,67790,580,Medium,Adult
5340,Catherine Brown,39,Male,131725,622,High,Adult
98925,Felicia Ritter,48,Male,95735,755,High,Adult
45351,Brett Bridges,26,Male,34821,758,Low,Adult
21080,Angela Harrington DDS,47,Male,20957,789,Low,Adult
38271,Darrell Webb,40,Male,99776,416,High,Adult
62147,Sarah Davis,41,Male,128345,611,High,Adult
54128,Lisa Harris,72,Female,83662,542,High,Senior
38919,Rebecca Miller,77,Male,125153,774,High,Senior
98716,Mark Santos,20,Female,25651,771,Low,Young
15040,Kristy Klein,74,Male,51068,485,Medium,Senior
12473,Brianna Woods,45,Female,97609,400,High,Adult
56769,Heidi Rangel,35,Male,105930,841,High,Adult
32977,Claudia Mcclure,66,Female,29032,667,Low,Senior
9272,Katie Benton,22,Female,135176,511,High,Young
88999,Rachel Lewis,19,Male,21549,724,Low,Young
69265,David Benson,45,Male,103779,791,High,Adult
68437,Seth Odom,63,Male,38717,668,Low,Senior
22253,Jonathan Wolf,35,Female,70572,503,Medium,Adult
88782,Cory Murphy,20,Male,38144,651,Low,Young
32549,Richard King III,72,Female,55479,649,Medium,Senior
49896,Jaclyn White,34,Female,57320,420,Medium,Adult
91493,Martin Evans,49,Female,144608,362,High,Adult
96095,Thomas Anderson,33,Male,66237,551,Medium,Adult
72458,Charles Barajas Jr.,41,Female,149303,794,High,Adult
78314,Jill Murray,26,Male,85563,300,High,Adult
1513,Katrina Gibbs,22,Female,146672,368,High,Young
97681,Jennifer Cross,27,Male,49888,642,Medium,Adult
75398,Mrs. Sheri Rodriguez MD,60,Male,68545,457,Medium,Senior
26916,Spencer Simon,77,Male,37381,803,Low,Senior
6539,Ryan Foster,28,Male,22664,305,Low,Adult
38808,Tyler Stokes,60,Male,33067,510,Low,Senior
19863,Patrick Harmon,22,Male,72642,637,Medium,Young
27244,Kimberly Norris,33,Male,87054,676,High,Adult
86829,Kimberly Castro,21,Female,149986,632,High,Young
8750,Hannah Walker,75,Male,99742,355,High,Senior
29052,Daniel Harris,37,Male,102380,536,High,Adult
23368,Samantha Carroll,29,Male,100687,713,High,Adult
3161,Jimmy Newman,19,Male,41031,304,Medium,Young
9801,Amber Hughes,25,Male,148723,600,High,Young
30050,Richard Brooks,34,Female,42878,477,Medium,Adult
48895,Sierra Reynolds,77,Male,39087,747,Low,Senior
77194,Samuel Smith,43,Male,134486,833,High,Adult
71898,Alexander Dixon,69,Male,141989,833,High,Senior
93745,Gail Armstrong,47,Male,89464,723,High,Adult
45211,William Liu,25,Female,39340,394,Low,Young
58059,Rhonda Massey,50,Male,71038,813,Medium,Adult
46735,Jon Finley,27,Female,45414,460,Medium,Adult
92627,Randy Grimes,59,Female,96636,600,High,Senior
32446,Andrew Stout,77,Male,56161,691,Medium,Senior
63667,Daniel Jensen,79,Male,77518,844,Medium,Senior
32041,Dale Fleming,42,Male,95232,648,High,Adult
87934,Nicole Hill,22,Female,63653,304,Medium,Young
91390,Catherine Wallace,80,Female,26816,419,Low,Senior
70941,Patricia Snow,49,Female,80399,591,High,Adult
56811,Lisa Clarke,34,Male,41234,442,Medium,Adult
42957,Jason Matthews,72,Female,130890,399,High,Senior
23313,Veronica Jacobson,43,Male,123658,755,High,Adult
63687,Kimberly Hines,79,Female,49797,587,Medium,Senior
1743,Alicia Gray,49,Female,74550,505,Medium,Adult
71837,Brian Moore,66,Male,99283,430,High,Senior
95081,Christine Brown,64,Female,106570,305,High,Senior
94467,Mrs. Emily Wade MD,80,Female,110720,443,High,Senior
17642,Benjamin Moody,45,Male,72822,590,Medium,Adult
3826,Andrew West,35,Female,126113,358,High,Adult
59310,Nancy Lopez MD,28,Female,50343,522,Medium,Adult
9164,Stacy Anderson,20,Female,145584,443,High,Young
58669,Erik Flores,60,Male,67577,606,Medium,Senior
59056,Regina Moore,58,Male,114478,318,High,Senior
10387,Elizabeth Bruce,37,Female,51658,806,Medium,Adult
64130,Maria Sanchez,70,Female,104236,814,High,Senior
95992,Jonathan Fleming,67,Female,30739,558,Low,Senior
37451,Jessica Moore,80,Female,43746,744,Medium,Senior
33060,Yolanda White,39,Male,65744,585,Medium,Adult
90172,Jorge Hines,59,Female,70797,785,Medium,Senior
49436,Donna Sanders,44,Male,36656,581,Low,Adult
55216,Reginald Cummings,35,Female,43377,451,Medium,Adult
69390,Stephen Weber,42,Female,27475,611,Low,Adult
41441,Michelle Keith,63,Female,71816,666,Medium,Senior
88599,Shane Clark,73,Female,107255,626,High,Senior
45501,Ann Harrison,18,Male,122840,760,High,Young
52560,Mathew Norman,50,Female,29659,461,Low,Adult
97232,Alexandra King,25,Female,39705,367,Low,Young
76574,Tammy Gomez,21,Male,55848,384,Medium,Young
33261,Jason Baldwin,34,Female,82950,729,High,Adult
39105,Jennifer Ellis,29,Female,74159,553,Medium,Adult
84866,Christine Durham,43,Female,112445,569,High,Adult
69092,Jerry Garcia,42,Male,143751,797,High,Adult
68692,Daniel Webb,80,Female,99762,696,High,Senior
47542,Danielle Collins,30,Male,84240,800,High,Adult
17353,Nicole Beasley,79,Female,56386,712,Medium,Senior
25037,Adam Lambert,51,Male,60463,601,Medium,Senior
59160,Kevin Martinez,61,Male,47232,662,Medium,Senior
66583,Derek Ortiz,49,Male,66399,646,Medium,Adult
7319,April Gonzalez,18,Female,83434,544,High,Young
32937,Gloria Obrien,78,Female,23226,424,Low,Senior
55323,Kim Burns,30,Female,105772,381,High,Adult
68494,Richard Carr,49,Female,37246,773,Low,Adult
67336,Phillip Pitts,78,Male,131252,394,High,Senior
72621,Steven Davis,39,Male,21210,568,Low,Adult
29549,Todd Young,49,Male,100906,558,High,Adult
63717,Becky Howard,22,Female,37621,464,Low,Young
74724,Emily Phillips,58,Male,47506,826,Medium,Senior
5427,Robert Johnson,63,Male,120331,831,High,Senior
75996,Dawn Thompson,18,Female,100240,825,High,Young
43552,Evelyn Ali,74,Male,48883,601,Medium,Senior
16795,Stacey Adams,38,Female,25457,791,Low,Adult
14640,Kelsey Fox,18,Female,41313,581,Medium,Young
87672,Jacob Walker,44,Female,74242,343,Medium,Adult
10896,Julie Baker,66,Male,144024,758,High,Senior
19227,David Mcconnell,47,Female,29742,540,Low,Adult
51290,James King,34,Male,90913,430,High,Adult
36155,Jose Livingston,42,Male,43513,589,Medium,Adult
16940,John Nelson,25,Male,57415,609,Medium,Young
1487,Annette Tran,20,Male,97231,622,High,Young
